app_name,app_id,developer_name,developer_id,developer_url,app_url,category,price,rating,rating_count,release_date,bundle_id,description,Contact_Email
Focus To-Do：Pomodoro & Tareas,966057213,"Shenzhen Tomato Software Technology Co., Ltd.",966057212,https://apps.apple.com/ar/developer/shenzhen-tomato-software-technology-co-ltd/id966057212?uo=4,https://apps.apple.com/ar/app/focus-to-do-pomodoro-tareas/id966057213?uo=4,Productivity,Gratis,4.8289,3542,2015-03-01T18:04:53Z,com.SuperElement.PomodoroToDo,"FOCUS TO-DO Combina el Temporizador Pomodoro con la Gestión de Tareas. Es una aplicación basada en la ciencia que le va a motivar a mantenerse enfocado y lograr completar sus objetivos. 

Esta brinda ...",amazingwork@126.com
"Notion: Notas, tareas e IA",1232780281,"Notion Labs, Incorporated",1232780280,https://apps.apple.com/ar/developer/notion-labs-incorporated/id1232780280?uo=4,https://apps.apple.com/ar/app/notion-notas-tareas-e-ia/id1232780281?uo=4,Productivity,Gratis,4.8544,4437,2017-09-14T19:07:31Z,notion.id,"Escribe, planifica y organiza con la IA a tu lado. Tus notas, documentos, tareas y proyectos, todo en un solo lugar.

“La app que lo hace todo con IA” — Forbes

GRATIS PARA USO PERSONAL
• Crea tantas ...",customercare@unfold.com
Structured - Daily Planner,1499198946,unorderly GmbH,1120717165,https://apps.apple.com/ar/developer/unorderly-gmbh/id1120717165?uo=4,https://apps.apple.com/ar/app/structured-daily-planner/id1499198946?uo=4,Productivity,Gratis,4.84181,2162,2020-04-09T07:00:00Z,com.leomehlig.today,"Encuentra enfoque y claridad en tu día.

Planea con una línea de tiempo visual que reúne tu calendario, tareas, rutinas y hábitos en un solo lugar.

Únete a más de 1.5 millones de personas que se orga...",hello@routinery.app
Microsoft To Do,1212616790,Microsoft Corporation,298856275,https://apps.apple.com/ar/developer/microsoft-corporation/id298856275?uo=4,https://apps.apple.com/ar/app/microsoft-to-do/id1212616790?uo=4,Productivity,Gratis,4.77262,3681,2017-04-19T12:44:06Z,com.microsoft.to-do,"¿Tienes algo en mente? Obtén Microsoft To Do. Ya sea que quieras aumentar tu productividad, disminuir tus niveles de estrés o liberar un poco de espacio mental, Microsoft To Do te ayudará a planear tu...",do@simplerion.com
Daily AI journal prompts－stoic,1312926037,Stoic app inc.,560803468,https://apps.apple.com/ar/developer/stoic-app-inc/id560803468?uo=4,https://apps.apple.com/ar/app/daily-ai-journal-prompts-stoic/id1312926037?uo=4,Health & Fitness,Gratis,4.8442,905,2017-11-15T12:04:05Z,com.mlobodzinski.Stoic,"stoic. puede ayudarte a vivir una vida más feliz y tranquila. aprenderás filosofía estoica y cómo afrontar el estrés.

usa stoic. - el seguidor de salud mental. gracias a él puedes seguir tu estado de...",hello@clearful.com
Structured Rutina + Habitos,1450486923,Routinery Corp.,1450486922,https://apps.apple.com/ar/developer/routinery-corp/id1450486922?uo=4,https://apps.apple.com/ar/app/structured-rutina-habitos/id1450486923?uo=4,Productivity,Gratis,4.69014,71,2019-01-27T07:58:26Z,com.alt.goodmorning,"App of the Day - Apple (2025)

""Routinery, que comenzó en 2020, ha cambiado la vida de un millón de personas en un año.""
¡Routinery ha superado los 5 millones de descargas en todo el mundo!

▶ Adminis...",hello@millefeuille.agency
Calendario: Mi Agenda y Tareas,608834326,Readdle Technologies Limited,285035419,https://apps.apple.com/ar/developer/readdle-technologies-limited/id285035419?uo=4,https://apps.apple.com/ar/app/calendario-mi-agenda-y-tareas/id608834326?uo=4,Productivity,Gratis,4.72258,2617,2013-03-05T00:43:57Z,com.readdle.CalendarsLite,"Sé dueño de tu tiempo. Con Calendars de Readdle, tomas el control de tu agenda en todos tus dispositivos Apple – iPhone, iPad, Mac y Apple Watch. Conviértete en una versión más organizada de ti mismo,...",appweeklyplanner@gmail.com
Fabulous: Daily Habits Tracker,1203637303,Fabulous,1203637302,https://apps.apple.com/ar/developer/fabulous/id1203637302?uo=4,https://apps.apple.com/ar/app/fabulous-daily-habits-tracker/id1203637303?uo=4,Health & Fitness,Gratis,4.68731,2584,2017-11-21T14:44:42Z,co.thefabulous.app,"Reinicia tus hábitos y transforma tu vida con un entrenamiento basado en evidencia en sólo 24 días, 
 
Únete a millones de usuarios de Fabulous y crea una vida más saludable y feliz. Fabulous te ayuda...",hello@thefabulous.co
Focus Tree - Productividad,1631305261,Focus Labs,1631305263,https://apps.apple.com/ar/developer/focus-labs/id1631305263?uo=4,https://apps.apple.com/ar/app/focus-tree-productividad/id1631305261?uo=4,Education,Gratis,4.699,402,2022-10-24T07:00:00Z,focustree.app,¿No puedes dejar de navegar? ¿Pasas demasiado tiempo en tu teléfono? Focus Tree es una nueva clase de aplicación de productividad que aprovecha el poder de las comunidades y la Web3 para proteger tu a...,contact@turbolearn.ai
Calendario de Google: Organiza,909319292,Google,281956209,https://apps.apple.com/ar/developer/google/id281956209?uo=4,https://apps.apple.com/ar/app/calendario-de-google-organiza/id909319292?uo=4,Productivity,Gratis,4.72198,2989,2015-03-10T16:50:41Z,com.google.calendar,"La app oficial del Calendario de Google te ayuda a mantener todo en orden y planificar tu día gracias a la creación sencilla de eventos, los calendarios múltiples, las vistas personalizables, los widg...",
Google Tasks: Completa tareas,1353634006,Google,281956209,https://apps.apple.com/ar/developer/google/id281956209?uo=4,https://apps.apple.com/ar/app/google-tasks-completa-tareas/id1353634006?uo=4,Productivity,Gratis,4.82624,3384,2018-04-27T21:26:14Z,com.google.tasks,"Aumenta tu productividad con Google Tasks. Administra, registra y edita tareas estés donde estés y cuando quieras con tareas pendientes que se sincronizan en todos los dispositivos. La integración con...",todolist@betterapptech.com
Google Keep - Notas y listas,1029207872,Google,281956209,https://apps.apple.com/ar/developer/google/id281956209?uo=4,https://apps.apple.com/ar/app/google-keep-notas-y-listas/id1029207872?uo=4,Productivity,Gratis,4.80317,1702,2015-09-24T19:53:14Z,com.google.Keep,"• Captura tus notas, edítalas, compártelas y colabora en ellas desde cualquier dispositivo y lugar.
• Agrega notas, listas, fotos y audio a Keep.
• Ordena tus notas con etiquetas y colores.
• Agrega r...",
Wrike: manage productive teams,890048871,Wrike Inc.,416790339,https://apps.apple.com/ar/developer/wrike-inc/id416790339?uo=4,https://apps.apple.com/ar/app/wrike-manage-productive-teams/id890048871?uo=4,Business,Gratis,4.825,80,2014-07-24T22:31:34Z,Wrike.WrikeApp,"GESTIÓN DE PROYECTOS COMPLETA Y COLABORACIÓN SOBRE LA MARCHA

Wrike es una potente herramienta de software en la nube para la gestión de proyectos, la planificación del trabajo y la colaboración de eq...",supports-siri@2x.png
Eden - Organizador de tareas,1589243137,Millefeuille Agency,1384170513,https://apps.apple.com/ar/developer/millefeuille-agency/id1384170513?uo=4,https://apps.apple.com/ar/app/eden-organizador-de-tareas/id1589243137?uo=4,Productivity,Gratis,4.74301,179,2021-10-14T07:00:00Z,com.mfagency.nurture,"""No decidimos nuestro futuro. Nosotros decidimos nuestros hábitos y nuestros hábitos deciden nuestro futuro"".

Eden es tu nueva aplicación complementaria de seguimiento de hábitos. Te ayuda a crear y ...",cherry@mfagency.com
Focus - Timer & Tareas,975017240,Meaningful Things GmbH & Co. KG,896347016,https://apps.apple.com/ar/developer/meaningful-things-gmbh-co-kg/id896347016?uo=4,https://apps.apple.com/ar/app/focus-timer-tareas/id975017240?uo=4,Productivity,Gratis,4.47368,19,2015-04-14T06:05:52Z,com.laser-focused.focus-ios,"Descubre Focus: la mejor herramienta de gestión del tiempo para iPhone, iPad, Apple Watch y Mac. Focus es la solución más elegante y profesional para conseguir un mayor rendimiento. Mantén la concentr...",amazingwork@126.com
Todoist: To do list–Calendario,572688855,Doist Inc.,572688858,https://apps.apple.com/ar/developer/doist-inc/id572688858?uo=4,https://apps.apple.com/ar/app/todoist-to-do-list-calendario/id572688855?uo=4,Productivity,Gratis,4.80206,1743,2012-11-18T08:00:00Z,com.todoist.ios,"Ya tienes bastante con lo tuyo como para tener que luchar contra tus herramientas de productividad. Todoist es el gestor de tareas que une la productividad personal y profesional, sin complicaciones.
...",do@simplerion.com
Reminder: Todo planner daily,993066159,InnerGrow,1828382777,https://apps.apple.com/ar/developer/innergrow/id1828382777?uo=4,https://apps.apple.com/ar/app/reminder-todo-planner-daily/id993066159?uo=4,Productivity,Gratis,4.77778,252,2015-12-09T02:04:57Z,com.davetech.todo,"MinimaList - Lista de tareas, destacada en la página de inicio de la App Store.
Una aplicación sencilla para problemas más grandes. Es una lista de tareas simple, un recordatorio, una lista de verific...",davetech.app@gmail.com
Schedule Maker — Daily Goals,1632352471,"SOFTWINGS, TOO",1677908907,https://apps.apple.com/ar/developer/softwings-too/id1677908907?uo=4,https://apps.apple.com/ar/app/schedule-maker-daily-goals/id1632352471?uo=4,Productivity,Gratis,4.175,40,2022-07-01T07:00:00Z,com.softwings.DigitalPlanner,"¿Alguna vez has soñado con un práctico planificador diario que te ayude a organizar tus actividades y una herramienta para expresar tu creatividad al mismo tiempo? ¡Hoy es tu día de suerte!

PLANIFICA...",appweeklyplanner@gmail.com
TickTick: Listas de tareas,626144601,Appest Limited,434073155,https://apps.apple.com/ar/developer/appest-limited/id434073155?uo=4,https://apps.apple.com/ar/app/ticktick-listas-de-tareas/id626144601?uo=4,Productivity,Gratis,4.84468,573,2013-06-19T21:04:34Z,com.TickTick.task,"TickTick is a powerful to-do & task management app with seamless cloud synchronization across all your devices. Whether you need to schedule an agenda, make memos, share shopping lists, collaborate in...",supports-shareplay@2x.png
Trello: ¡organízalo todo!,461504587,"Trello, Inc.",662978333,https://apps.apple.com/ar/developer/trello-inc/id662978333?uo=4,https://apps.apple.com/ar/app/trello-organ%C3%ADzalo-todo/id461504587?uo=4,Productivity,Gratis,4.726,427,2011-09-13T07:00:00Z,com.fogcreek.trello,Trello: organízalo todo estés donde estés. Registra tus tareas pendientes en tarjetas y reubícalas en listas con la aplicación móvil de Trello. Esto te permitirá estar al tanto de todas tus tareas y p...,mtiosapp@microsoft.com
Focus Plant: Tree study buddy,1459096306,Shikudo,1089497060,https://apps.apple.com/ar/developer/shikudo/id1089497060?uo=4,https://apps.apple.com/ar/app/focus-plant-tree-study-buddy/id1459096306?uo=4,Productivity,Gratis,4.77235,1924,2019-09-02T07:00:00Z,com.shikudo.focus,"¿Te resulta imposible alejarte de tu celular? ¿Quieres aprender autocontrol? ¿Deseas alejarte de distracciones? ¡Deja que Focus Plant te ayude!

Contribuye dándole vida al panoráma estéril al converti...",amazingwork@126.com
Evernote - Notes Organizer,281796108,Evernote Corporation,281796111,https://apps.apple.com/ar/developer/evernote-corporation/id281796111?uo=4,https://apps.apple.com/ar/app/evernote-notes-organizer/id281796108?uo=4,Productivity,Gratis,4.60714,1064,2019-02-12T08:00:00Z,com.evernote.iPhone.Evernote,"Captura tus ideas cuando la inspiración se presente. Reúne tus notas, tareas pendientes y agenda, para controlar las distracciones de la vida y conseguir hacer mucho más: en el trabajo, en casa y en c...",feedback@craft.do
Inventario Con Código de Barra,1563044692,emmanuel orvain,1025308595,https://apps.apple.com/ar/developer/emmanuel-orvain/id1025308595?uo=4,https://apps.apple.com/ar/app/inventario-con-c%C3%B3digo-de-barra/id1563044692?uo=4,Productivity,Gratis,4.57143,28,2021-04-24T07:00:00Z,com.sm4rtapp.scan.warehouse,"Inventario Con Código de Barra (Inventory with BarCode) : Gestión Profesional de Inventario y Escáner de Códigos de Barras de Alto Rendimiento
¡Convierte tu iPhone en una herramienta poderosa para la ...",eorvain+app@gmail.com
OnSkin - Escáner Cosmético,1630768985,AIBY,1458102137,https://apps.apple.com/ar/developer/aiby/id1458102137?uo=4,https://apps.apple.com/ar/app/onskin-esc%C3%A1ner-cosm%C3%A9tico/id1630768985?uo=4,Health & Fitness,Gratis,4.589,309,2022-12-14T08:00:00Z,app.cosmetic,"¿Estás seguro de que la ""milagrosa"" crema de cuerpo que usas todos los días es segura para tu piel? ¿Sabes realmente qué ingredientes contiene tu base de maquillaje favorita?

La aplicación OnSkin te ...",contact@incibeauty.com
RadioApp - A Simple Radio,720291153,Firetruck Productions Ltd.,332498237,https://apps.apple.com/ar/developer/firetruck-productions-ltd/id332498237?uo=4,https://apps.apple.com/ar/app/radioapp-a-simple-radio/id720291153?uo=4,Music,Gratis,4.52521,1091,2013-11-12T00:09:36Z,com.firstclass.radiofree,"Fácilmente sintoniza estaciones de radio locales y de todo el mundo con este sintonizador análogo de características únicas. 

• Se requiere conexión a Internet.

Características: 
- Especial sintoniz...",contact@rafikiapps.com
Presentaciones de Google,879478102,Google,281956209,https://apps.apple.com/ar/developer/google/id281956209?uo=4,https://apps.apple.com/ar/app/presentaciones-de-google/id879478102?uo=4,Productivity,Gratis,4.79561,10519,2014-08-26T09:20:43Z,com.google.Slides,"Crea presentaciones, edítalas y colabora en ellas con la app de Presentaciones de Google. Además, úsala para lo siguiente:

* Crear presentaciones nuevas o editar las existentes
* Compartir presentaci...",
Influenster: Productos gratis,917701230,Bazaarvoice,510745526,https://apps.apple.com/ar/developer/bazaarvoice/id510745526?uo=4,https://apps.apple.com/ar/app/influenster-productos-gratis/id917701230?uo=4,Lifestyle,Gratis,4.76923,52,2014-09-18T23:00:49Z,com.influenster.mobile,"Influenster: productos gratis. Para todo el mundo.

¿Te gustan los obsequios? Estás en el sitio correcto.
Un influenster se asocia con las marcas más importantes para recibir sus últimos productos, y ...",
Brainway: Boost Productivity,6450369743,Medical Score,1558664531,https://apps.apple.com/ar/developer/medical-score/id1558664531?uo=4,https://apps.apple.com/ar/app/brainway-boost-productivity/id6450369743?uo=4,Productivity,Gratis,3.72414,29,2023-09-06T07:00:00Z,com.brainway.app,"UNDERSTAND YOUR PRODUCTIVITY WITH DATA-DRIVEN TRACKING


Brainway is a productivity and focus tracking app that reveals how daily habits affect performance. Get personalized insights showing how routi...",hello@brainway.app
Plantie - mantente enfocado,1135988868,JU HU,1053001960,https://apps.apple.com/ar/developer/ju-hu/id1053001960?uo=4,https://apps.apple.com/ar/app/plantie-mantente-enfocado/id1135988868?uo=4,Productivity,Gratis,4.79155,806,2017-04-14T17:28:54Z,com.erichuju.pomodoro,"¡Siembra las Semillas del Éxito con Plantie - Tu Compañero de Estudio! 

¿Te cuesta mantenerte concentrado mientras estudias? ¿No puedes dejar de mirar el móvil?

¡Únete a más de 2 millones de estudia...",amazingwork@126.com
"Any.do lista de tareas, Tareas",497328576,Any.DO,497328579,https://apps.apple.com/ar/developer/any-do/id497328579?uo=4,https://apps.apple.com/ar/app/any-do-lista-de-tareas-tareas/id497328576?uo=4,Productivity,Gratis,4.65996,944,2012-06-04T05:47:29Z,com.anydo.AnyDO,"Más de 40 millones de personas confían en Any.do para organizar su vida y hacer más. ""ES UNA APLICACIÓN QUE DEBE TENER"" en cualquier dispositivo (NYTimes, WSJ, USA Today y Lifehacker). Un todo-en-uno ...",do@simplerion.com
Focus Dog Mantente concentrado,1179111193,Fancy Ventures UG (haftungsbeschraenkt),957193787,https://apps.apple.com/ar/developer/fancy-ventures-ug-haftungsbeschraenkt/id957193787?uo=4,https://apps.apple.com/ar/app/focus-dog-mantente-concentrado/id1179111193?uo=4,Productivity,Gratis,4.53333,15,2018-01-19T11:34:35Z,club.donutdog.ios,"1) Enciende la máquina / inicia un desafío: gana donas, gemas y monedas
2) Alimenta a tu perro ""Focus"" con donas y gana monedas y XP
3) Controle su tiempo con hermosas estadísticas
4) Desbloquea nueva...",hello@milki.app
ChatGPT,6448311069,"OpenAI OpCo, LLC",1684349733,https://apps.apple.com/ar/developer/openai-opco-llc/id1684349733?uo=4,https://apps.apple.com/ar/app/chatgpt/id6448311069?uo=4,Productivity,Gratis,4.87833,298947,2023-05-25T07:00:00Z,com.openai.chat,"Presentamos ChatGPT para iOS: los últimos avances de OpenAI al alcance de tu mano.

Esta aplicación oficial es gratuita, sincroniza tu historial en todos tus dispositivos y te brinda lo más reciente d...",
"Goodnotes: AI Notes, Docs, PDF",1444383602,Goodnotes Limited,1708570616,https://apps.apple.com/ar/developer/goodnotes-limited/id1708570616?uo=4,https://apps.apple.com/ar/app/goodnotes-ai-notes-docs-pdf/id1444383602?uo=4,Productivity,Gratis,4.67753,6100,2019-01-15T09:36:27Z,com.goodnotesapp.x,"Goodnotes has always been the place to capture your ideas — from quick notes to big plans. Now, it goes further. With powerful AI and new ways to capture information, Goodnotes helps you connect the d...",feedback@craft.do
Habitify: Monitor de Hábitos,1111447047,Unstatic Ltd Co,883550351,https://apps.apple.com/ar/developer/unstatic-ltd-co/id883550351?uo=4,https://apps.apple.com/ar/app/habitify-monitor-de-h%C3%A1bitos/id1111447047?uo=4,Health & Fitness,Gratis,4.58763,388,2016-09-02T07:25:05Z,co.vuvo.habitify,"Construye buenos hábitos, deja los malos y mejora 1% cada día con Habitify: tu app todo en uno para seguimiento de hábitos, rutinas y metas.

Habitify te ayuda a formar hábitos duraderos y eliminar lo...",contact@habitify.me
Planificador semanal - agenda,1187285712,Digital Legal Tech,1629338929,https://apps.apple.com/ar/developer/digital-legal-tech/id1629338929?uo=4,https://apps.apple.com/ar/app/planificador-semanal-agenda/id1187285712?uo=4,Productivity,Gratis,4.65814,743,2017-02-02T23:25:14Z,com.dimitriev.WeekPlan,"Hola ¡Si está leyendo este texto, entonces está buscando el organizador perfecto! Felicitaciones - lo encontró! 

Ya no necesita llevar una agenda de papel en su bolso, preocuparse por haberla olvidad...",appweeklyplanner@gmail.com
Strides: Organizador de Metas,672401817,Goals LLC,507975203,https://apps.apple.com/ar/developer/goals-llc/id507975203?uo=4,https://apps.apple.com/ar/app/strides-organizador-de-metas/id672401817?uo=4,Productivity,Gratis,4.74783,115,2013-07-22T01:27:13Z,com.puresignal.strides,"Realice un seguimiento de todos sus objetivos y hábitos en una aplicación flexible. Con Strides puedes realizar un seguimiento de cualquier cosa, buenos o malos hábitos y metas numéricas, con recordat...",habitappnet@gmail.com
Catálogos de productos PDF,974994524,kodaski.fr,414628189,https://apps.apple.com/ar/developer/kodaski-fr/id414628189?uo=4,https://apps.apple.com/ar/app/cat%C3%A1logos-de-productos-pdf/id974994524?uo=4,Business,Gratis,3.86486,37,2015-04-30T23:48:39Z,com.kodaski.catpres,"¿Estás buscando una manera eficaz de presentar y vender tus productos? 
¿Alcanzar a un público más amplio, atraer a más clientes potenciales? 
¿Mejorar la imagen de tu marca, elevarla a un nuevo nivel...",
ConnectAlarm,1300525077,"Tyco Safety Products Canada, Ltd.",489891684,https://apps.apple.com/ar/developer/tyco-safety-products-canada-ltd/id489891684?uo=4,https://apps.apple.com/ar/app/connectalarm/id1300525077?uo=4,Lifestyle,Gratis,4.76869,856,2018-10-12T03:50:49Z,com.visonic.neogo,"Secure and Control Your Johnson Control Security System – Anytime, Anywhere.

Stay connected and in control of your Johnson Control security system from anywhere in the world. Whether you're at home, ...",
SK26: Go Kart Racing Game,727544019,FCP Ltd,555490896,https://apps.apple.com/ar/developer/fcp-ltd/id555490896?uo=4,https://apps.apple.com/ar/app/sk26-go-kart-racing-game/id727544019?uo=4,Games,USD 4.99,4.71725,336,2019-08-03T17:22:03Z,am.impossible.sk.caterham,Corre a una pulgada del asfalto a velocidades superiores a 125 kph (80 mph) en carreras de karting profesional . 3 niveles de campeonatos en tiempo real. ¡Es el juego de carreras multijugador número u...,beta@streetkart.me
Heart of Vegas — Tragamonedas,785537179,Product Madness,525894639,https://apps.apple.com/ar/developer/product-madness/id525894639?uo=4,https://apps.apple.com/ar/app/heart-of-vegas-tragamonedas/id785537179?uo=4,Games,Gratis,4.6612,183,2014-07-26T20:37:31Z,com.productmadness.hovmobile,"¡Bienvenido a la MEJOR aplicación de tragamonedas gratis de Las Vegas de Aristocrat Gaming - Ahora con el bono de casino MÁS GRANDE de 2.000.000 monedas en bonos de tragamonedas GRATIS!

***Este juego...",
Productividad - App Lock,1368396053,My Media and Entertainment,1833250028,https://apps.apple.com/ar/developer/my-media-and-entertainment/id1833250028?uo=4,https://apps.apple.com/ar/app/productividad-app-lock/id1368396053?uo=4,Health & Fitness,Gratis,4.78261,46,2018-07-31T11:05:35Z,com.it4you.hearingtest,"■ DESINTOXICACIÓN DIGITAL ■ BLOQUEA REDES SOCIALES ■ BLOQUEA SITIOS WEB ■
Administra tu tiempo en pantalla por horario o ubicación, activa el modo enfoque.

■ RECUPERA EL CONTROL DE TU TIEMPO ■

◆○◆ F...",
Fitbit: salud y estado físico,462638897,Google,281956209,https://apps.apple.com/ar/developer/google/id281956209?uo=4,https://apps.apple.com/ar/app/fitbit-salud-y-estado-f%C3%ADsico/id462638897?uo=4,Health & Fitness,Gratis,4.48223,1182,2013-08-14T23:34:22Z,com.fitbit.FitbitMobile,"Ten una imagen completa de tu salud y estado físico con la app de Fitbit. Descubre formas fáciles de aumentar tu actividad, dormir mejor y comer más sano.

Haz un seguimiento de las estadísticas que t...",hao202309888@163.com
Calm: Meditación y Sueño,571800810,Calm.com,571800813,https://apps.apple.com/ar/developer/calm-com/id571800813?uo=4,https://apps.apple.com/ar/app/calm-meditaci%C3%B3n-y-sue%C3%B1o/id571800810?uo=4,Health & Fitness,Gratis,4.66361,21612,2013-02-22T20:09:23Z,com.calm.calmapp,"** La mejor aplicación del año 2017 **  Apple

** La aplicación más feliz del mundo **  Human Tech

Calm es la aplicación para meditar y dormir número uno en el mundo. Sé parte de las millones de pers...",bettersleepnoise@outlook.com
Headspace: Sueño y Meditación,493145008,Headspace Inc.,384434796,https://apps.apple.com/ar/developer/headspace-inc/id384434796?uo=4,https://apps.apple.com/ar/app/headspace-sue%C3%B1o-y-meditaci%C3%B3n/id493145008?uo=4,Health & Fitness,Gratis,4.79045,5674,2012-02-02T18:57:49Z,com.getsomeheadspace.headspace,"Estrésate menos, duerme mejor y sé más feliz. Aprende a gestionar la ansiedad diaria, a ser amable con tu mente y a mejorar tu salud mental y bienestar. Con Headspace, practicar mindfulness y meditar ...",
Breethe: Sueño y Meditación,920161006,OMG. I Can Meditate! Inc.,920161005,https://apps.apple.com/ar/developer/omg-i-can-meditate-inc/id920161005?uo=4,https://apps.apple.com/ar/app/breethe-sue%C3%B1o-y-meditaci%C3%B3n/id920161006?uo=4,Health & Fitness,Gratis,4.76255,657,2015-03-18T22:28:02Z,com.omgmeditate.app,"La meditación y el bienestar no serán una tarea más en tu lista, ya que hacemos que fácilmente formen parte de tu día a día —y tratamos de hacerlo de una forma amena. Queremos ser la mejor parte de tu...",supports-familysharing@2x.png
Fastic Pérdida de Peso & Ayuno,1459260306,HealthVida GmbH & Co. KG.,1459051115,https://apps.apple.com/ar/developer/healthvida-gmbh-co-kg/id1459051115?uo=4,https://apps.apple.com/ar/app/fastic-p%C3%A9rdida-de-peso-ayuno/id1459260306?uo=4,Health & Fitness,Gratis,4.80448,7462,2019-05-03T17:21:10Z,de.fastic.app,"Despídete de las dietas y empieza el ayuno intermitente con FASTIC.
Con más de 30 millones de usuarios, somos la comunidad de ayuno más grande del mundo. Mejora tu salud, siéntete mejor y adquiere bue...",soporte@fitia.app
Pilates y Yoga en Casa Yoga-Go,1361619409,WELLTECH APPS LIMITED,1450265454,https://apps.apple.com/ar/developer/welltech-apps-limited/id1450265454?uo=4,https://apps.apple.com/ar/app/pilates-y-yoga-en-casa-yoga-go/id1361619409?uo=4,Health & Fitness,Gratis,4.47079,1472,2018-04-22T05:15:15Z,com.yoga-go,"Yoga-Go – ¡Descubre un mundo de pilates y yoga en casa! Ya sea que estés comenzando tu camino hacia el bienestar o seas un yogui con experiencia, accede a más de 300 entrenamientos: desde el suave yog...",business@dailyyoga.com
Pedometer y Contador de Pasos,600446812,"Pacer Health, Inc",600446815,https://apps.apple.com/ar/developer/pacer-health-inc/id600446815?uo=4,https://apps.apple.com/ar/app/pedometer-y-contador-de-pasos/id600446812?uo=4,Health & Fitness,Gratis,4.88934,4211,2013-02-14T05:18:22Z,com.pacer.pacerapp,Tener a Pacer es como tener un compañero y entrenador de acondicionamiento físico todo en una aplicación. Nuestros planes pesonalizados de una buena condición física y entrenamientos guiados le ayudar...,stepz@bendingspoons.com
Dr. Kegel: Salud Masculina,1470065487,ApperCut,1460688354,https://apps.apple.com/ar/developer/appercut/id1460688354?uo=4,https://apps.apple.com/ar/app/dr-kegel-salud-masculina/id1470065487?uo=4,Health & Fitness,Gratis,4.78186,1169,2019-11-05T08:00:00Z,com.appercut.kegel,"La app Dr. Kegel proporciona a los hombres 5 funciones excepcionales que forman una solución integral para mejorar la salud íntima, mental y general.

1. PLAN DE ENTRENO KEGEL – La clave para mejorar ...",info@kegelman.app
one sec—tiempo pantalla y foco,1532875441,riedel.wtf apps S.L.,517545753,https://apps.apple.com/ar/developer/riedel-wtf-apps-s-l/id517545753?uo=4,https://apps.apple.com/ar/app/one-sec-tiempo-pantalla-y-foco/id1532875441?uo=4,Productivity,Gratis,4.87141,1322,2020-09-29T07:00:00Z,wtf.riedel.one-sec,"Lucha contra los algoritmos de las redes sociales y recupera el control sobre el uso de tu teléfono y tu subconsciente.

""one sec"" utiliza la Automatización de Atajos para activar una animación de res...",info@getunrot.com
Pura Mente: Meditacion y Sueño,1448598865,"Pura Mente Meditation, Inc.",1448598864,https://apps.apple.com/ar/developer/pura-mente-meditation-inc/id1448598864?uo=4,https://apps.apple.com/ar/app/pura-mente-meditacion-y-sue%C3%B1o/id1448598865?uo=4,Health & Fitness,Gratis,4.85817,10329,2019-01-08T05:16:13Z,puramente.app,"Bienvenido a Pura Mente, la aplicación de meditación que te ayudará a encontrar la paz y el equilibrio en tu vida diaria.

Nuestra aplicación te ofrece acceso a más de 300 meditaciones guiadas, diseña...",hola@puramente.app
Senses: Kegel & Salud Sexual,1563697753,Senses Media LTD,1563697755,https://apps.apple.com/ar/developer/senses-media-ltd/id1563697755?uo=4,https://apps.apple.com/ar/app/senses-kegel-salud-sexual/id1563697753?uo=4,Health & Fitness,Gratis,4.4902,51,2021-06-29T07:00:00Z,com.senses,"Senses te ofrece un espacio seguro y consciente para explorarte a ti y a tu pareja.

Senses ofrece ejercicios de Kegel diarios, prácticas físicas, meditaciones y talleres de entrenadores experimentado...",contact@bestme.mobi
EasyRun - correr y caminar,1376471469,HARMONY APPS LIMITED,1221371274,https://apps.apple.com/ar/developer/harmony-apps-limited/id1221371274?uo=4,https://apps.apple.com/ar/app/easyrun-correr-y-caminar/id1376471469?uo=4,Health & Fitness,Gratis,4.64186,215,2018-08-05T16:52:05Z,com.brightmobileapps.EasyRunMobile,"¡La forma más sencilla de comenzar a correr!
En 9 semanas podrás correr con confianza, aunque apenas sepas por dónde comenzar.

Todos los programas de EasyRun han sido diseñados para que, en pocas sem...",
Zen: Meditación y Sueñ‪o‬,1089982285,"MoveNext, Ltd",1011034847,https://apps.apple.com/ar/developer/movenext-ltd/id1011034847?uo=4,https://apps.apple.com/ar/app/zen-meditaci%C3%B3n-y-sue%C3%B1-o/id1089982285?uo=4,Health & Fitness,Gratis,4.70486,803,2016-03-30T22:50:40Z,com.movenext.zen,"Duerme mejor, reduce el estrés, disminuye la ansiedad y transforma tus días. Explora cientos de meditaciones guiadas, historias para dormir, prácticas de respiración, música para dormir, clases de yog...",suporte@queimadiaria.com
Prevención Salud Autogestión,1608196056,SANCOR COOPERATIVA DE SEGUROS LIMITADA,1069930329,https://apps.apple.com/ar/developer/sancor-cooperativa-de-seguros-limitada/id1069930329?uo=4,https://apps.apple.com/ar/app/prevenci%C3%B3n-salud-autogesti%C3%B3n/id1608196056?uo=4,Health & Fitness,Gratis,4.75542,6628,2022-03-02T08:00:00Z,ar.com.prevencionsalud.credencialdigital,"En la App Prevención Salud Autogestión podrás:
- Registrarte y crear tu cuenta.
- Acceder a tu credencial digital y la de todo tu grupo familiar, siempre actualizada.
- Generar el token de seguridad p...",contacto@llamandoaldoctor.com
