app_name,app_id,developer_name,developer_id,developer_url,app_url,category,price,rating,rating_count,release_date,bundle_id,description,Contact_Email
Focus To-Do: Pomodoro & Tareas,966057213,"Shenzhen Tomato Software Technology Co., Ltd.",966057212,https://apps.apple.com/es/developer/shenzhen-tomato-software-technology-co-ltd/id966057212?uo=4,https://apps.apple.com/es/app/focus-to-do-pomodoro-tareas/id966057213?uo=4,Productivity,Gratis,4.73602,9940,2015-03-01T18:04:53Z,com.SuperElement.PomodoroToDo,"FOCUS TO-DO Combina el Temporizador Pomodoro con la Gestión de Tareas. Es una aplicación basada en la ciencia que le va a motivar a mantenerse enfocado y lograr completar sus objetivos. 

Esta brinda ...",guizhanbu@126.com
Productive - Hábitos y tareas,983826477,Mosaic S.r.l.,570748343,https://apps.apple.com/es/developer/mosaic-s-r-l/id570748343?uo=4,https://apps.apple.com/es/app/productive-h%C3%A1bitos-y-tareas/id983826477?uo=4,Productivity,Gratis,4.48705,3749,2015-06-02T06:38:06Z,com.beHappy.Productive,"¿Quiere obtener motivación para crear una rutina saludable? Le presentamos Productive: la aplicación que le ayuda a crear hábitos positivos que transformarán su vida. Con Productive, puede establecer ...",30dayfitness@bendingspoons.com
"Notion: Notas, tareas e IA",1232780281,"Notion Labs, Incorporated",1232780280,https://apps.apple.com/es/developer/notion-labs-incorporated/id1232780280?uo=4,https://apps.apple.com/es/app/notion-notas-tareas-e-ia/id1232780281?uo=4,Productivity,Gratis,4.76112,9122,2017-09-14T19:07:31Z,notion.id,"Organiza tus proyectos, explora tu creatividad: la IA te ayudará en cada paso. Tus notas, documentos y tareas en un solo lugar.

«La app de IA para todo» — Forbes

GRATIS PARA USO PERSONAL
• Crea tant...",nteam@makenotion.com
"stoic. diario, notas y citas",1312926037,Stoic app inc.,560803468,https://apps.apple.com/es/developer/stoic-app-inc/id560803468?uo=4,https://apps.apple.com/es/app/stoic-diario-notas-y-citas/id1312926037?uo=4,Health & Fitness,Gratis,4.80216,2411,2017-11-15T12:04:05Z,com.mlobodzinski.Stoic,"stoic. puede ayudarte a vivir una vida más feliz y tranquila. aprenderás filosofía estoica y cómo afrontar el estrés.

usa stoic. - el seguidor de salud mental. gracias a él puedes seguir tu estado de...",feedback@craft.do
Focus Tree - Productividad,1631305261,Focus Labs,1631305263,https://apps.apple.com/es/developer/focus-labs/id1631305263?uo=4,https://apps.apple.com/es/app/focus-tree-productividad/id1631305261?uo=4,Education,Gratis,4.65913,1549,2022-10-24T07:00:00Z,focustree.app,¿No puedes dejar de navegar? ¿Pasas demasiado tiempo en tu teléfono? Focus Tree es una nueva clase de aplicación de productividad que aprovecha el poder de las comunidades y la Web3 para proteger tu a...,contact@turbolearn.ai
Calendars: Agenda y Calendario,608834326,Readdle Technologies Limited,285035419,https://apps.apple.com/es/developer/readdle-technologies-limited/id285035419?uo=4,https://apps.apple.com/es/app/calendars-agenda-y-calendario/id608834326?uo=4,Productivity,Gratis,4.57426,17769,2013-03-05T00:43:57Z,com.readdle.CalendarsLite,"Aprovecha tu tiempo. Con Calendars de Readdle puedes controlar tus horarios en todos los dispositivos de Apple: iPhone, iPad, Mac y Apple Watch. Únete a las 30 millones de personas en el mundo que usa...",helpspot@readdle.com
Trello: ¡organízalo todo!,461504587,"Trello, Inc.",662978333,https://apps.apple.com/es/developer/trello-inc/id662978333?uo=4,https://apps.apple.com/es/app/trello-organ%C3%ADzalo-todo/id461504587?uo=4,Productivity,Gratis,4.5885,1322,2011-09-13T07:00:00Z,com.fogcreek.trello,Trello: organízalo todo estés donde estés. Registra tus tareas pendientes en tarjetas y reubícalas en listas con la aplicación móvil de Trello. Esto te permitirá estar al tanto de todas tus tareas y p...,appstore@atlassian.com
TickTick: Listas de tareas,626144601,Appest Limited,434073155,https://apps.apple.com/es/developer/appest-limited/id434073155?uo=4,https://apps.apple.com/es/app/ticktick-listas-de-tareas/id626144601?uo=4,Productivity,Gratis,4.79031,2003,2013-06-19T21:04:34Z,com.TickTick.task,"TickTick es una aplicación de gestión de tareas y listas de pendientes fácil de usar que te ayuda a crear horarios, administrar el tiempo y mantener una vida organizada en el trabajo, en casa y en cua...",happydogteam@outlook.com
Microsoft To Do,1212616790,Microsoft Corporation,298856275,https://apps.apple.com/es/developer/microsoft-corporation/id298856275?uo=4,https://apps.apple.com/es/app/microsoft-to-do/id1212616790?uo=4,Productivity,Gratis,4.65693,20393,2017-04-19T12:44:06Z,com.microsoft.to-do,"¿Tienes alguna idea? Obtén Microsoft To Do. Ya sea que quieras aumentar tu productividad, disminuir tus niveles de estrés o liberar un poco de espacio mental, Microsoft To Do te ayudará a planear tu d...",appservices@microsoft.com
Yuka - Análisis de productos,1092799236,Yuca,1460679283,https://apps.apple.com/es/developer/yuca/id1460679283?uo=4,https://apps.apple.com/es/app/yuka-an%C3%A1lisis-de-productos/id1092799236?uo=4,Health & Fitness,Gratis,4.7706,46192,2017-01-09T00:16:29Z,yuca.scanner,"◆ 80 MILLONES DE USUARIOS ◆

Yuka es una aplicación móvil gratuita que permite escanear los códigos de barras de los productos alimentarios y cosméticos para descifrar su composición. 

Con el objetiv...",nteam@yuka.io
Google Tasks: haz más y mejor,1353634006,Google,281956209,https://apps.apple.com/es/developer/google/id281956209?uo=4,https://apps.apple.com/es/app/google-tasks-haz-m%C3%A1s-y-mejor/id1353634006?uo=4,Productivity,Gratis,4.69874,5726,2018-04-27T21:26:14Z,com.google.tasks,"Aumenta tu productividad con Google Tasks. Registra, gestiona y edita tus tareas en cualquier momento y lugar mediante listas de tareas pendientes que se sincronizan en todos tus dispositivos. Además,...",
ChatGPT,6448311069,"OpenAI OpCo, LLC",1684349733,https://apps.apple.com/es/developer/openai-opco-llc/id1684349733?uo=4,https://apps.apple.com/es/app/chatgpt/id6448311069?uo=4,Productivity,Gratis,4.80915,480833,2023-05-30T07:00:00Z,com.openai.chat,"Presentamos ChatGPT para iOS: los últimos avances de OpenAI al alcance de tu mano.

Esta aplicación oficial es gratuita, sincroniza tu historial entre dispositivos y te ofrece lo más reciente de OpenA...",contacto@filmin.es
Oral-B,698092608,P&G Health Care,1647607014,https://apps.apple.com/es/developer/p-g-health-care/id1647607014?uo=4,https://apps.apple.com/es/app/oral-b/id698092608?uo=4,Health & Fitness,Gratis,4.68089,18655,2014-06-26T21:42:22Z,com.pg.oralb.1314.im.0046,"Consigue una limpieza insuperable con la nueva y revolucionaria experiencia móvil de Oral-B.

Los estudios demuestran que una persona se cepilla de media solo durante 30-60 segundos, en comparación co...",npghealthcare.im@pg.com
Planificador Semanal: Tareas,1632352471,"SOFTWINGS, TOO",1677908907,https://apps.apple.com/es/developer/softwings-too/id1677908907?uo=4,https://apps.apple.com/es/app/planificador-semanal-tareas/id1632352471?uo=4,Productivity,Gratis,3.91832,453,2022-07-01T07:00:00Z,com.softwings.DigitalPlanner,"¿Alguna vez has soñado con un práctico planificador diario que te ayude a organizar tus actividades y una herramienta para expresar tu creatividad al mismo tiempo? ¡Hoy es tu día de suerte!

PLANIFICA...",apple@softwings.kz
RadioApp - A Simple Radio,720291153,Firetruck Productions Ltd.,332498237,https://apps.apple.com/es/developer/firetruck-productions-ltd/id332498237?uo=4,https://apps.apple.com/es/app/radioapp-a-simple-radio/id720291153?uo=4,Music,Gratis,4.48668,976,2013-11-12T00:09:36Z,com.firstclass.radiofree,"Fácilmente sintoniza estaciones de radio locales y de todo el mundo con este sintonizador análogo de características únicas. 

• Se requiere conexión a Internet.

Características: 
- Especial sintoniz...",supports-familysharing@2x.png
Focus Plant: App para estudiar,1459096306,Shikudo,1089497060,https://apps.apple.com/es/developer/shikudo/id1089497060?uo=4,https://apps.apple.com/es/app/focus-plant-app-para-estudiar/id1459096306?uo=4,Productivity,Gratis,4.61211,8077,2019-09-02T07:00:00Z,com.shikudo.focus,"¿Te resulta imposible alejarte de tu celular? ¿Quieres aprender autocontrol? ¿Deseas alejarte de distracciones? ¡Deja que Focus Plant te ayude!

Contribuye dándole vida al panoráma estéril al converti...",info@flipdapp.co
Todoist: To do list–Calendario,572688855,Doist Inc.,572688858,https://apps.apple.com/es/developer/doist-inc/id572688858?uo=4,https://apps.apple.com/es/app/todoist-to-do-list-calendario/id572688855?uo=4,Productivity,Gratis,4.70537,7294,2012-11-18T08:00:00Z,com.todoist.ios,"Ya tienes bastante con lo tuyo como para tener que luchar contra tus herramientas de productividad. Todoist es el gestor de tareas que une la productividad personal y profesional, sin complicaciones.
...",do@simplerion.com
Focus Timer & Tareas,975017240,Meaningful Things GmbH & Co. KG,896347016,https://apps.apple.com/es/developer/meaningful-things-gmbh-co-kg/id896347016?uo=4,https://apps.apple.com/es/app/focus-timer-tareas/id975017240?uo=4,Productivity,Gratis,4.18421,114,2015-04-14T06:05:52Z,com.laser-focused.focus-ios,"Descubre Focus: la mejor herramienta de gestión del tiempo para iPhone, iPad, Apple Watch y Mac. Focus es la solución más elegante y profesional para conseguir un mayor rendimiento. Mantén la concentr...",amazingwork@126.com
Inventario Con Código de Barra,1563044692,emmanuel orvain,1025308595,https://apps.apple.com/es/developer/emmanuel-orvain/id1025308595?uo=4,https://apps.apple.com/es/app/inventario-con-c%C3%B3digo-de-barra/id1563044692?uo=4,Productivity,Gratis,4.41667,24,2021-04-24T07:00:00Z,com.sm4rtapp.scan.warehouse,"Inventario Con Código de Barra (Inventory with BarCode) : Gestión Profesional de Inventario y Escáner de Códigos de Barras de Alto Rendimiento
¡Convierte tu iPhone en una herramienta poderosa para la ...",eorvain+app@gmail.com
Wrike: manage productive teams,890048871,Wrike Inc.,416790339,https://apps.apple.com/es/developer/wrike-inc/id416790339?uo=4,https://apps.apple.com/es/app/wrike-manage-productive-teams/id890048871?uo=4,Business,Gratis,4.54783,115,2014-07-24T22:31:34Z,Wrike.WrikeApp,"GESTIÓN DE PROYECTOS COMPLETA Y COLABORACIÓN SOBRE LA MARCHA

Wrike es una potente herramienta de software en la nube para la gestión de proyectos, la planificación del trabajo y la colaboración de eq...",apple-dev@team.wrike.com
Google Keep: notas y listas,1029207872,Google,281956209,https://apps.apple.com/es/developer/google/id281956209?uo=4,https://apps.apple.com/es/app/google-keep-notas-y-listas/id1029207872?uo=4,Productivity,Gratis,4.64634,3543,2015-09-24T19:53:14Z,com.google.Keep,"• Crea notas, edítalas, compártelas y colabora en ellas desde cualquier dispositivo y lugar.
• Añade notas, listas, fotos y audios a Keep.
• Organiza tus notas mediante etiquetas y colores.
• Configur...",
Influenster: Productos gratis,917701230,Bazaarvoice,510745526,https://apps.apple.com/es/developer/bazaarvoice/id510745526?uo=4,https://apps.apple.com/es/app/influenster-productos-gratis/id917701230?uo=4,Lifestyle,Gratis,4.16972,218,2014-09-18T23:00:49Z,com.influenster.mobile,"Influenster: productos gratis. Para todo el mundo.

¿Te gustan los obsequios? Estás en el sitio correcto.
Un influenster se asocia con las marcas más importantes para recibir sus últimos productos, y ...",nsocial-plus-developers@bazaarvoice.com
Raisin,1515520813,Raisin SE,1515520811,https://apps.apple.com/es/developer/raisin-se/id1515520811?uo=4,https://apps.apple.com/es/app/raisin/id1515520813?uo=4,Finance,Gratis,4.63076,2367,2020-07-13T07:00:00Z,com.raisin.app,"UNA PLATAFORMA, UNA APP, TODAS TUS INVERSIONES

- Plataforma online para contratar y gestionar tus productos de ahorro más importantes.
- Acceso exclusivo a depósitos a plazo y cuentas de ahorro de to...",gerhard.koestler@raisin.com
Planificador semanal - agenda,1187285712,Digital Legal Tech,1629338929,https://apps.apple.com/es/developer/digital-legal-tech/id1629338929?uo=4,https://apps.apple.com/es/app/planificador-semanal-agenda/id1187285712?uo=4,Productivity,Gratis,4.59741,6247,2017-02-02T23:25:14Z,com.dimitriev.WeekPlan,"Hola ¡Si está leyendo este texto, entonces está buscando el organizador perfecto! Felicitaciones - lo encontró! 

Ya no necesita llevar una agenda de papel en su bolso, preocuparse por haberla olvidad...",appweeklyplanner@gmail.com
24me Asistente Personal,557745942,24me,557745945,https://apps.apple.com/es/developer/24me/id557745945?uo=4,https://apps.apple.com/es/app/24me-asistente-personal/id557745942?uo=4,Productivity,Gratis,4.42929,990,2012-10-23T19:21:55Z,24me,"""Lo mejor de la App Store"" - Apple.
24me es un asistente personal inteligente y automático – Una aplicación para administrar y unificar todos tus CALENDARIOS, TAREAS, NOTAS y cuentas personales

""Mejo...",appweeklyplanner@gmail.com
Numbers: crea hojas de cálculo,361304891,Apple,284417353,https://apps.apple.com/es/developer/apple/id284417353?mt=12&uo=4,https://apps.apple.com/es/app/numbers-crea-hojas-de-c%C3%A1lculo/id361304891?uo=4,Productivity,Gratis,4.65248,20560,2010-05-26T02:47:30Z,com.apple.Numbers,"Crea hojas de cálculo asombrosas con Numbers en el iPhone, iPad y Mac. Empieza con una de las plantillas diseñadas por Apple para todo, desde presupuestos hasta facturas. Agrega tablas, gráficas, text...",feedback@craft.do
"Goodnotes: Notas de IA, PDF",1444383602,Goodnotes Limited,1708570616,https://apps.apple.com/es/developer/goodnotes-limited/id1708570616?uo=4,https://apps.apple.com/es/app/goodnotes-notas-de-ia-pdf/id1444383602?uo=4,Productivity,Gratis,4.59766,51695,2019-01-15T09:36:27Z,com.goodnotesapp.x,"Goodnotes es el lugar para capturar tus ideas: desde notas rápidas hasta grandes planes. Ahora, va más allá. Con una potente IA y nuevas formas de capturar información, Goodnotes te ayuda a entender c...",contacto@filmin.es
Brainway: Boost Productivity,6450369743,Medical Score,1558664531,https://apps.apple.com/es/developer/medical-score/id1558664531?uo=4,https://apps.apple.com/es/app/brainway-boost-productivity/id6450369743?uo=4,Productivity,Gratis,3.58594,128,2023-09-06T07:00:00Z,com.brainway.app,"UNDERSTAND YOUR PRODUCTIVITY WITH DATA-DRIVEN TRACKING


Brainway is a productivity and focus tracking app that reveals how daily habits affect performance. Get personalized insights showing how routi...",contact@getpresentapp.com
iDoceo - cuaderno del profesor,477120941,iDoceo Studios Ltd.,477120944,https://apps.apple.com/es/developer/idoceo-studios-ltd/id477120944?uo=4,https://apps.apple.com/es/app/idoceo-cuaderno-del-profesor/id477120941?uo=4,Education,"19,99 €",4.73135,27586,2011-11-07T09:44:32Z,net.idoceo.iDoceo,"iDoceo es un potente cuaderno de notas para el iPad/iPhone/Mac
Puedes añadir un número ilimitado de estudiantes y clases.

iDoceo es una app de pago único. Toda la app disponible más actualizaciones s...",contact@blinklearning.com
Optimalprint: Photo Products,1296611828,Gelato AS,1244641196,https://apps.apple.com/es/developer/gelato-as/id1244641196?uo=4,https://apps.apple.com/es/app/optimalprint-photo-products/id1296611828?uo=4,Photo & Video,Gratis,4.75792,442,2018-02-13T12:29:28Z,com.gelato.Optimalprint,"Tus fotos son mucho más que una simple imagen perdida en la nube, en tu teléfono o en tu perfil de las redes sociales. ¡LIBERA TUS FOTOS y transforma estos recuerdos en objetos que te encantarán y que...",contacto@cewe.es
Structured Daily Habit Tracker,1450486923,Routinery Corp.,1450486922,https://apps.apple.com/es/developer/routinery-corp/id1450486922?uo=4,https://apps.apple.com/es/app/structured-daily-habit-tracker/id1450486923?uo=4,Productivity,Gratis,4.65468,278,2019-01-27T07:58:26Z,com.alt.goodmorning,"TRANSFORMA TU VIDA CON ROUTINERY

► Elegida como App del Día 2025 por la App Store
► Con la confianza de 5 millones de usuarios en todo el mundo

Crear una rutina es la base de una vida mejor, pero en...",hello@millefeuille.agency
OnSkin - Escáner Cosmético,1630768985,AIBY,1458102137,https://apps.apple.com/es/developer/aiby/id1458102137?uo=4,https://apps.apple.com/es/app/onskin-esc%C3%A1ner-cosm%C3%A9tico/id1630768985?uo=4,Health & Fitness,Gratis,4.57409,695,2022-12-14T08:00:00Z,app.cosmetic,"¿Estás seguro de que la ""milagrosa"" crema de cuerpo que usas todos los días es segura para tu piel? ¿Sabes realmente qué ingredientes contiene tu base de maquillaje favorita?

La aplicación OnSkin te ...",contact@incibeauty.com
Microsoft Power BI,929738808,Microsoft Corporation,298856275,https://apps.apple.com/es/developer/microsoft-corporation/id298856275?uo=4,https://apps.apple.com/es/app/microsoft-power-bi/id929738808?uo=4,Business,Gratis,4.68004,9792,2015-03-15T08:55:15Z,com.microsoft.powerbimobile,"Acceda a los datos desde cualquier lugar. Obtenga notificaciones, realice anotaciones, comparta contenido y profundice en los datos mediante características eficaces que permiten tomar decisiones en c...",appservices@microsoft.com
To do list - MinimaList,993066159,InnerGrow,1828382777,https://apps.apple.com/es/developer/innergrow/id1828382777?uo=4,https://apps.apple.com/es/app/to-do-list-minimalist/id993066159?uo=4,Productivity,Gratis,4.72185,906,2015-12-09T02:04:57Z,com.davetech.todo,"MinimaList - Lista de tareas, destacada en la página de inicio de la App Store.
Una aplicación sencilla para problemas más grandes. Es una lista de tareas simple, un recordatorio, una lista de verific...",davetech.app@gmail.com
"Any.do lista de tareas, Tareas",497328576,Any.DO,497328579,https://apps.apple.com/es/developer/any-do/id497328579?uo=4,https://apps.apple.com/es/app/any-do-lista-de-tareas-tareas/id497328576?uo=4,Productivity,Gratis,4.52547,1983,2012-06-04T05:47:29Z,com.anydo.AnyDO,"Más de 40 millones de personas confían en Any.do para organizar su vida y hacer más. ""ES UNA APLICACIÓN QUE DEBE TENER"" en cualquier dispositivo (NYTimes, WSJ, USA Today y Lifehacker). Un todo-en-uno ...",customers@any.do
Week Calendar - Planificador,381059732,"Do More Mobile, LLC.",318729104,https://apps.apple.com/es/developer/do-more-mobile-llc/id318729104?uo=4,https://apps.apple.com/es/app/week-calendar-planificador/id381059732?uo=4,Productivity,Gratis,4.32336,1404,2010-07-29T18:29:04Z,com.wasabi-apps.WeekCal,"***** Calificó una de las mejores aplicaciones de calendario *****

Ya sea que use iCloud, Exchange/Outlook, Yahoo o Google Calendar, Weekcal es una de las aplicaciones de calendario más adaptables, p...",contact@maplemedia.io
Microsoft SharePoint,1091505266,Microsoft Corporation,298856275,https://apps.apple.com/es/developer/microsoft-corporation/id298856275?uo=4,https://apps.apple.com/es/app/microsoft-sharepoint/id1091505266?uo=4,Productivity,Gratis,4.56494,9417,2016-06-20T20:00:42Z,com.microsoft.sharepoint,"Encuentre archivos, noticias, sitios y contactos personalizados para su usuario y su organización. SharePoint introduce funciones de inteligencia artificial en la experiencia de la aplicación móvil pa...",appservices@microsoft.com
Plantie - mantente enfocado,1135988868,JU HU,1053001960,https://apps.apple.com/es/developer/ju-hu/id1053001960?uo=4,https://apps.apple.com/es/app/plantie-mantente-enfocado/id1135988868?uo=4,Productivity,Gratis,4.6654,2104,2017-04-14T17:28:54Z,com.erichuju.pomodoro,"¡Siembra las Semillas del Éxito con Plantie - Tu Compañero de Estudio! 

¿Te cuesta mantenerte concentrado mientras estudias? ¿No puedes dejar de mirar el móvil?

¡Únete a más de 2 millones de estudia...",info@flipdapp.co
Habitify: Hábitos y Objetivos,1111447047,Unstatic Ltd Co,883550351,https://apps.apple.com/es/developer/unstatic-ltd-co/id883550351?uo=4,https://apps.apple.com/es/app/habitify-h%C3%A1bitos-y-objetivos/id1111447047?uo=4,Health & Fitness,Gratis,4.44789,902,2016-09-02T07:25:05Z,co.vuvo.habitify,"Construye buenos hábitos, deja los que te frenan y mejora un 1% cada día con Habitify, tu app de seguimiento de hábitos y compañera de vida todo en uno.

Basada en la ciencia del comportamiento, Habit...",contact@habitify.me
Kuvut - Descubre productos.,1336504507,Kuvut - Descubre productos.,1798666864,https://apps.apple.com/es/developer/kuvut-descubre-productos/id1798666864?uo=4,https://apps.apple.com/es/app/kuvut-descubre-productos/id1336504507?uo=4,Utilities,Gratis,4.51879,825,2018-04-10T16:33:45Z,com.reskyt.kuvut,"Como miembro de Kuvut, podrás probar nuevos productos cómodamente desde casa, compartirlos con amigos y ofrecer tu opinión a las marcas.
Participar es muy fácil, apúntate a los proyectos que encontrar...",miguel.rodrigo@mboagency.com
Presentaciones de Google,879478102,Google,281956209,https://apps.apple.com/es/developer/google/id281956209?uo=4,https://apps.apple.com/es/app/presentaciones-de-google/id879478102?uo=4,Productivity,Gratis,4.59399,18854,2014-08-26T09:20:43Z,com.google.Slides,"Crea y edita presentaciones, y colabora en ellas a través de la aplicación Presentaciones de Google, que te permite hacer lo siguiente:

* Crear presentaciones o editar las que ya tienes
* Compartir p...",support.formspro@byteflowapps.com
Product Hunt,904658671,Product Hunt Inc.,904658674,https://apps.apple.com/es/developer/product-hunt-inc/id904658674?uo=4,https://apps.apple.com/es/app/product-hunt/id904658671?uo=4,Social Networking,Gratis,4.82645,121,2014-08-21T09:15:50Z,com.producthunt.producthuntbundleid,"Product Hunt gives you the front-row seat to everything that’s happening in tech and startups.

It’s the place to launch your ideas and discover your next favorite product.

We’re a welcoming and supp...",hello@buffer.com
Strides: Hábitos y objetivos,672401817,Goals LLC,507975203,https://apps.apple.com/es/developer/goals-llc/id507975203?uo=4,https://apps.apple.com/es/app/strides-h%C3%A1bitos-y-objetivos/id672401817?uo=4,Productivity,Gratis,4.73737,297,2013-07-22T01:27:13Z,com.puresignal.strides,"Imagina tener todos tus hábitos, rutinas y objetivos importantes juntos en una simple lista de tareas. ¡Ahora puedes hacerlo! Con Strides, puedes rastrear los buenos y malos hábitos, los objetivos int...",contact@stridesapp.com
"Ejercicios, entrenamiento casa",1114387800,FITNESS ONLINE MChJ,1765894607,https://apps.apple.com/es/developer/fitness-online-mchj/id1765894607?uo=4,https://apps.apple.com/es/app/ejercicios-entrenamiento-casa/id1114387800?uo=4,Health & Fitness,Gratis,4.71472,13485,2016-09-15T07:04:03Z,com.aiti.FitnessOnline,"Ya sea que busques perder peso o aumentar la masa muscular, nuestra app es para ti. Con Fitness Online, encontrarás ejercicios para los glúteos, brazos, etc. Con entrenamientos 3D y cientos de esercic...",info@fitnessonline.app
Fastic Pérdida de Peso & Ayuno,1459260306,HealthVida GmbH & Co. KG.,1459051115,https://apps.apple.com/es/developer/healthvida-gmbh-co-kg/id1459051115?uo=4,https://apps.apple.com/es/app/fastic-p%C3%A9rdida-de-peso-ayuno/id1459260306?uo=4,Health & Fitness,Gratis,4.72014,22111,2019-05-03T17:21:10Z,de.fastic.app,"Despídete de las dietas y empieza el ayuno intermitente con FASTIC.
Con más de 30 millones de usuarios, somos la comunidad de ayuno más grande del mundo. Mejora tu salud, siéntete mejor y adquiere bue...",info@getfastic.com
Fitbit: salud y ejercicio,462638897,Google,281956209,https://apps.apple.com/es/developer/google/id281956209?uo=4,https://apps.apple.com/es/app/fitbit-salud-y-ejercicio/id462638897?uo=4,Health & Fitness,Gratis,4.06372,8191,2012-05-14T21:06:24Z,com.fitbit.FitbitMobile,"Fitbit forma parte de Google. Juntos podemos hacer que la salud y el bienestar sean más accesibles para más personas

Vive una vida más activa y saludable con Fitbit, la aplicación líder del mundo par...",
PromoFarma - Salud y Belleza,930014447,PROMOFARMA ECOM SL,930014446,https://apps.apple.com/es/developer/promofarma-ecom-sl/id930014446?uo=4,https://apps.apple.com/es/app/promofarma-salud-y-belleza/id930014447?uo=4,Shopping,Gratis,4.66716,10645,2014-11-14T03:53:29Z,com.promofarma.iphone,"En la nueva app de PromoFarma encontrarás los mejores precios y descuentos en artículos de farmacia y parafarmacia. Podrás acceder a un catálogo de más de 150.000 productos, 7.000 marcas y 1.000 farma...",info@farma2go.com
Tractive GPS para perro y gato,921588809,Tractive,583335221,https://apps.apple.com/es/developer/tractive/id583335221?uo=4,https://apps.apple.com/es/app/tractive-gps-para-perro-y-gato/id921588809?uo=4,Lifestyle,Gratis,4.68384,8657,2015-03-19T17:53:03Z,com.tractive.ios.gps,"La aplicación Tractive reúne todos los datos de rastreo y salud del localizador en una aplicación fácil de usar. Configura vallas virtuales, sigue sus pasos en tiempo real y controla cómo está gracias...",family@weenect.com
Apple Fitness,1208224953,Apple,284417353,https://apps.apple.com/es/developer/apple/id284417353?mt=12&uo=4,https://apps.apple.com/es/app/apple-fitness/id1208224953?uo=4,Health & Fitness,Gratis,2.35255,1041,2017-04-10T23:30:13Z,com.apple.Fitness,"Apple Fitness y Apple Fitness+
Obtén una visión global de tu actividad física, como tu historial de actividad, carga de ejercicio, tendencias y premios. Sigue y comparte tus entrenos. Suscríbete a App...",dev@activeace.app
Ejercicios en Casa -Sin Equipo,1313192037,Leap Health,1687598595,https://apps.apple.com/es/developer/leap-health/id1687598595?uo=4,https://apps.apple.com/es/app/ejercicios-en-casa-sin-equipo/id1313192037?uo=4,Health & Fitness,Gratis,4.80805,7778,2017-11-18T00:52:27Z,com.abishkking.maleworkout,"¿Buscas desarrollar músculo y perder peso? ¡Ejercicios en Casa es la solución!
Sin necesidad de equipamiento, fácil de seguir desde casa.
¡Sigue los planes personalizados y la guía de expertos para lo...",30dayfitness@bendingspoons.com
Stepz Cuenta Pasos y Actividad,839671656,Mosaic S.r.l.,570748343,https://apps.apple.com/es/developer/mosaic-s-r-l/id570748343?uo=4,https://apps.apple.com/es/app/stepz-cuenta-pasos-y-actividad/id839671656?uo=4,Health & Fitness,Gratis,4.42783,3838,2014-04-15T07:00:00Z,com.visualhype.pedometer,Stepz es una aplicación de cuentapasos conveniente que aprovecha el inteligente Apple Motion Coprocesador que recopila sus datos de movimiento automáticamente en segundo plano mientras se ahorra bater...,30dayfitness@bendingspoons.com
Virtuagym: Fitness & Workouts,808207399,Virtuagym B.V.,336331599,https://apps.apple.com/es/developer/virtuagym-b-v/id336331599?uo=4,https://apps.apple.com/es/app/virtuagym-fitness-workouts/id808207399?uo=4,Health & Fitness,Gratis,4.75516,19393,2014-03-21T07:57:22Z,eu.virtuagym.ios,"¿Quieres perder peso, construir músculos, mejorar la flexibilidad o reducir el estrés? Virtuagym Fitness te apoya en casa, al aire libre o en el gimnasio. Diseñado para principiantes y aficionados, nu...",nservice@beterdichtbij.nl
Alan España Seguro de Salud,1521493863,Alan Health,1277025963,https://apps.apple.com/es/developer/alan-health/id1277025963?uo=4,https://apps.apple.com/es/app/alan-espa%C3%B1a-seguro-de-salud/id1521493863?uo=4,Medical,Gratis,4.75183,814,2020-08-31T07:00:00Z,com.alan.esmobile,En Alan queremos que las empresas sean más saludables y productivas y empoderar a las personas para que vivan una vida más larga y saludable. Por eso Alan es mucho más que un seguro de salud para empr...,soporte@alan.eu
Terapia Hiwell y Salud Mental,1506664037,Hiwell Teknoloji Anonim Sirketi,1572287513,https://apps.apple.com/es/developer/hiwell-teknoloji-anonim-sirketi/id1572287513?uo=4,https://apps.apple.com/es/app/terapia-hiwell-y-salud-mental/id1506664037?uo=4,Health & Fitness,Gratis,4.87733,375,2020-05-06T07:00:00Z,com.hiwellapp.hiwell,"Hiwell es una plataforma segura utilizada por más de 1 millón de personas. Encontrando al psicólogo clínico o dietista que mejor se adapte a ti, podrás empezar a sentirte mejor tanto a nivel mental co...",hello@hiwellapp.com
FitWoody: Salud y Fitness,6449358284,Chubby Studio S.L.,1730021368,https://apps.apple.com/es/developer/chubby-studio-s-l/id1730021368?uo=4,https://apps.apple.com/es/app/fitwoody-salud-y-fitness/id6449358284?uo=4,Health & Fitness,Gratis,4.53648,233,2023-09-18T07:00:00Z,camp.FitWoody,"Bienvenido a FitWoody, tu compañero de salud adaptable diseñado para ayudarte a ser constante, recuperarte mejor y entender realmente tu cuerpo. FitWoody transforma los datos de tu Apple Watch en idea...",dw19840929@foxmail.com
Salud Peso IMC Tracker,1097820600,aktiWir GmbH,1095695236,https://apps.apple.com/es/developer/aktiwir-gmbh/id1095695236?uo=4,https://apps.apple.com/es/app/salud-peso-imc-tracker/id1097820600?uo=4,Health & Fitness,Gratis,4.45845,373,2016-04-16T07:16:49Z,com.siteface.aktiWir.aktiBMI,"Consigue tu cuerpo ideal con aktiBMI, tu compañero inteligente para perder peso, mejorar tu figura y cuidar tu salud.

Más de 500.000 usuarios confían en aktiBMI para alcanzar sus objetivos de peso y ...",bmi@5w-verlag.de
